band,date,hour_utc,tx_sign,tx_grid,tx_lat,tx_lon,rx_sign,rx_grid,rx_lat,rx_lon,distance_km,n_spots,avg_snr,worked,score
14,2026-07-20,6,G6CKK,JO01,51.396,0.458,N8GA,EN80,40.188,-83.625,6271.0,1,-29.0,True,22.34404158129066
14,2026-07-20,6,SP9PWS,KN09,49.479,20.958,DN9DSF,JN59,49.854,11.042,714.0,1,-26.0,True,70.7205582726507
14,2026-07-20,6,2E0DLC,IO93,53.479,-1.042,K6VZK,DM13,33.312,-116.875,8564.0,2,-20.0,True,7.654815205148196
14,2026-07-20,6,0E1LIM,JO53,53.479,10.958,PE0MJX,JO31,51.354,6.042,409.0,1,-13.0,True,64.40527487988427
14,2026-07-20,6,F6IDT,JN33,43.479,6.958,SA6BSS/HL,JO68,58.104,13.542,1689.0,5,-14.8,True,86.76863017311885
14,2026-07-20,6,F1JSC,JN03,43.188,0.542,VE3GXD,FN24,44.479,-75.042,5836.0,1,-22.0,True,27.54254305886792
14,2026-07-20,6,DF7PE,JN48,48.479,8.958,PA0RDT,JO11,51.521,3.625,509.0,4,-9.0,True,65.40984907354431
14,2026-07-20,6,W1BCL,FN42,42.604,-71.375,KV0S,EM38,38.896,-92.375,1811.0,2,-25.5,True,45.1900456440369
14,2026-07-20,6,W4EO,FM29,39.479,-75.042,KD7EFG-1,DN31,41.604,-112.292,3132.0,2,-7.0,True,51.75236059883059
14,2026-07-20,6,F6IDT,JN33,43.479,6.958,DK1IZ,JO43,53.771,9.458,1159.0,5,-14.2,True,77.13821641191663
14,2026-07-20,6,VK3MO,QF22,-37.521,144.958,W6EXT,CM87,37.354,-122.125,12641.0,3,-1.0,True,8.251460896599424
14,2026-07-20,6,PH9K,JO33,53.229,6.542,OE3GBB/P,JN87,47.688,16.042,911.0,6,-2.333333333333333,True,73.36377852351083
14,2026-07-20,6,N0LUF,DM78,38.771,-104.708,VE2DPF,FN35,45.021,-73.792,2634.0,2,-14.0,True,52.924409540779
14,2026-07-20,6,G4HSB,IO94,54.479,-1.042,W1CK-1,DM13,33.188,-117.292,8526.0,9,-13.77777777777778,True,7.837465241382875
14,2026-07-20,6,EA5JTT,IM99,39.479,-0.375,K9TRV-5,EN82,42.354,-83.875,6724.0,1,-22.0,True,16.150059560179784
14,2026-07-20,6,SP9PWS,KN09,49.479,20.958,DC5AL-R,JO31,51.438,6.958,1013.0,2,-15.5,True,75.66226836592742
14,2026-07-20,6,G7SYO,IO90,50.729,-1.708,LX1LC,JN39,49.646,6.375,588.0,1,-6.0,True,65.59731872454041
14,2026-07-20,6,KK1D,FN31,41.354,-72.208,VK4DL/SDR1,QG49,-20.396,148.625,15533.0,2,-23.0,True,1.449888985207278
14,2026-07-20,6,IK6ZEW,JN72,42.438,14.208,SQ3H,JO82,52.688,16.875,1157.0,1,-15.0,True,78.52744387329749
14,2026-07-20,6,HP2DFA,FJ09,9.271,-79.792,KQ2Y,FN31,41.562,-73.458,3644.0,1,-15.0,True,44.965930234317064
14,2026-07-20,6,VK6XT,OF77,-32.062,115.958,VK6QA,QH22,-17.396,145.958,3423.0,1,-17.0,True,93.06658796364222
14,2026-07-20,6,SM7XGC,JO65,55.646,13.458,OE3GBB/P,JN87,47.688,16.042,903.0,24,-8.541666666666666,True,73.811244851277
14,2026-07-20,6,VA7MCE,CN88,48.729,-123.625,VA3ROM,EN58,48.438,-89.208,2510.0,3,-26.0,True,55.26175201352482
14,2026-07-20,6,KM4QXW,EM74,34.062,-84.625,EA8-DF4UE,IL38,28.646,-13.875,6611.0,1,-21.0,True,9.160322172433105
14,2026-07-20,6,W4EO,FM29,39.479,-75.042,KX4AZ/T,EN74,44.104,-85.458,1004.0,2,-12.5,True,31.796292081732364
14,2026-07-20,6,N1XAU,FM18,38.479,-77.042,N5CSC,EL09,29.396,-98.292,2198.0,1,-22.0,True,48.40927771591706
14,2026-07-20,6,N2KPQ,EM94,34.938,-80.625,K9TRV,EN82,42.354,-83.875,871.0,2,2.5,True,28.441184543351973
14,2026-07-20,6,AJ8S,EM89,39.812,-83.875,KFS/NW,CM87,37.396,-122.375,3330.0,2,-26.0,True,49.91034879348917
14,2026-07-20,6,PA0PPW,JO21,51.479,4.958,N8VIM,FN42,42.688,-71.542,5605.0,7,-13.857142857142858,True,35.151869904492195
14,2026-07-20,6,GI4LGP,IO74,54.604,-5.875,K9TRV-5,EN82,42.354,-83.875,5598.0,1,-23.0,True,29.033375026810425
14,2026-07-20,6,OZ0AJ,JO45,55.479,8.958,DK8JP/1,JO31,51.438,6.542,477.0,1,-26.0,True,65.32034634807171
14,2026-07-20,6,PA5BS,JO21,51.938,4.542,UR4URQ,KO40,50.854,29.542,1730.0,1,-22.0,True,88.53698078297943
14,2026-07-20,6,DL0T,JN58,48.479,10.958,F5VBD,JN25,45.604,5.958,496.0,1,-26.0,True,65.64845047030236
14,2026-07-20,6,IZ5MMH,JN53,43.479,10.958,F5VBD,JN25,45.604,5.958,461.0,7,-19.142857142857142,True,65.01317763024612
14,2026-07-20,6,G4HSB,IO94,54.479,-1.042,N4SRN,FM26,36.896,-75.958,5831.0,1,-19.0,True,28.070483993096683
14,2026-07-20,6,GM4DTH,IO85,55.938,-3.208,LX1LC,JN39,49.646,6.375,949.0,1,-6.0,True,71.7724450296271
14,2026-07-20,6,W6TOM,CM87,37.688,-122.125,KK6PXP,CM87,37.812,-122.208,16.0,3,-18.666666666666668,True,15.995497363679917
14,2026-07-20,6,EA5JTT,IM99,39.479,-0.375,K6VZK,DM13,33.312,-116.875,9616.0,1,-27.0,True,4.66895032228688
14,2026-07-20,6,M1EBU,IO90,50.979,-0.125,HB9VQQ/RS,JN47,47.312,8.875,770.0,1,-11.0,True,69.22218054932776
14,2026-07-20,6,F1JSC,JN03,43.188,0.542,WA9WTK,FN42,42.438,-71.542,5687.0,1,-14.0,True,29.69341278869115
14,2026-07-20,6,WR4I,FM08,38.479,-79.042,VK7CMV,QE29,-40.854,145.208,16259.0,1,-20.0,True,1.2603079001319457
14,2026-07-20,6,I0NAA,JN63,43.104,12.542,DK6UG,JN49,49.521,8.208,787.0,1,-16.0,True,70.94189299859916
14,2026-07-20,6,VK3ARW,QF12,-37.104,143.458,F6KGL,JN18,48.854,2.542,16624.0,1,-27.0,True,49.96104992535139
14,2026-07-20,6,DL0PBS,JO33,53.479,6.958,HB9GZW,JN47,47.396,8.125,681.0,4,-19.0,True,68.5643083572806
14,2026-07-20,6,OE1ELW/8,JN66,46.604,13.458,KQ9RSS,EM59,39.854,-88.875,7709.0,3,-4.0,True,17.761158888236793
14,2026-07-20,6,IZ5MMH,JN53,43.479,10.958,EA8/DF4UE,IL38,28.646,-13.875,2757.0,1,-34.0,True,91.2887019760534
14,2026-07-20,6,KH2R,FN21,41.479,-75.042,ZL4KYH,RE78,-41.229,174.792,14356.0,7,-21.0,True,0.3168941531267446
14,2026-07-20,6,M5SSB,IO91,51.646,-0.792,K9TRV,EN82,42.354,-83.875,6038.0,2,-15.0,True,24.664066454859
14,2026-07-20,6,VE1BLL,FN84,44.812,-63.625,KD2M,EL87,27.271,-82.458,2570.0,3,-22.33333333333333,True,52.11415623949968
14,2026-07-20,6,N9OG,EM28,38.479,-95.042,WA9WTK,FN42,42.438,-71.542,2029.0,1,-16.0,True,47.99069236070257
14,2026-07-20,6,W0NKA,EN35,45.021,-92.875,K3GMQ,FN20,40.312,-75.042,1545.0,1,-24.0,True,41.442295913516226
14,2026-07-20,6,IZ0QPO,JN61,41.479,12.958,OE9BKJ,JN47,47.479,9.708,715.0,9,-20.33333333333333,True,69.87304083516585
14,2026-07-20,6,SM7WDL,JO76,56.479,14.958,G3VPW,IO91,51.646,-1.458,1195.0,3,-7.333333333333333,True,77.56998424216823
14,2026-07-20,6,OZ1AAB,JO65,55.479,12.958,DG8MAR,JN67,47.771,12.875,857.0,1,-23.0,True,72.70029436256125
14,2026-07-20,6,SM3G,JP82,62.479,16.958,EI4HQ,IO51,51.854,-8.292,1906.0,2,-21.0,True,88.81304919756204
14,2026-07-20,6,N3EYQ,FN21,41.896,-74.042,KL7L,BP51,61.646,-149.292,5264.0,2,-20.0,True,25.406611787291723
14,2026-07-20,6,K0CFW,EN34,44.688,-92.792,AK8DF,EN91,41.771,-80.958,1011.0,4,-18.5,True,32.02822797567488
14,2026-07-20,6,AC6NN,FM18,38.854,-77.292,HK4RAU,FJ25,5.479,-75.042,3718.0,1,-21.0,True,43.74570833990605
14,2026-07-20,6,PC4T,JO22,52.604,4.708,OZ1BHI,JO65,55.688,12.375,605.0,6,-17.666666666666668,True,67.56581633837925
14,2026-07-20,6,ON4DM,JO11,51.479,2.958,M9PSY,IO86,56.021,-3.375,654.0,4,-7.25,True,66.16392349241646
14,2026-07-20,6,EA6ALL,JM19,39.562,2.458,PLANB/SWL,IO91,51.562,-1.625,1371.0,1,-14.0,True,78.35537705060607
14,2026-07-20,6,DF1VB,JO31,51.479,6.958,EA8-DF4UE,IL38,28.646,-13.875,3073.0,1,-23.0,True,90.28132127751276
14,2026-07-20,6,VK6XO,OG89,-20.521,116.958,VK2AMF-20,QF44,-35.146,149.292,3548.0,3,-9.0,True,90.30961508413343
14,2026-07-20,6,SM6YPE,JO67,57.479,12.958,KF8EEZ/0,EM79,39.729,-84.208,6764.0,1,-28.0,True,25.317702312777136
14,2026-07-20,6,SM4GTV,JP70,60.146,14.958,KD7EFG-1,DN31,41.604,-112.292,7726.0,1,-21.0,True,17.146262567243102
14,2026-07-20,6,W9RAG,EN54,44.479,-89.042,W7WKR-1,CN97,47.479,-121.042,2477.0,1,-26.0,True,53.78867793900607
14,2026-07-20,6,KK1D,FN31,41.354,-72.208,VE4DRK,EN19,49.854,-97.042,2137.0,1,-20.0,True,50.91900349141807
14,2026-07-20,6,WB8SVN,BP40,60.646,-151.292,VE6FT,DO24,54.021,-115.125,2258.0,1,-16.0,True,65.38043937784182
14,2026-07-20,6,VK3DSM,QF22,-37.521,144.958,VK4TMZ,QG62,-27.312,152.958,1360.0,1,-22.0,True,69.41017583809467
14,2026-07-20,6,AC9YY,EN51,41.479,-89.042,K4DDI,EL95,25.979,-80.292,1901.0,3,-13.333333333333334,True,44.889529630402286
14,2026-07-20,6,VE3OWV,FN15,45.438,-76.208,VE7LGN,CO90,50.562,-121.042,3332.0,1,-15.0,True,52.9646299593506
14,2026-07-20,6,EB1A,IN53,43.229,-8.375,HB9VQQ/RE,JN47,47.312,8.875,1421.0,10,-4.0,True,79.13633846965436
14,2026-07-20,6,R2BIY,KO85,55.604,37.625,KE8MYP,EM79,39.354,-84.375,8121.0,2,-24.5,True,30.50526761134686
14,2026-07-20,6,DM6LE,JN59,49.438,11.042,G0BZB-SWL,IO84,54.979,-2.458,1104.0,1,-19.0,True,75.28207427616582
14,2026-07-20,6,VK7CMV,QE29,-40.854,145.208,DD5XX,JN48,48.771,9.292,16481.0,1,-24.0,True,49.96210259324326
14,2026-07-20,6,KB4ZVM,EM84,34.479,-83.042,N3AGE-0,FN30,40.938,-73.375,1112.0,1,-27.0,True,32.76562554839182
14,2026-07-20,6,ON4LUK,JO11,51.479,2.958,EA8/DF4UE,IL38,28.646,-13.875,2899.0,4,-28.0,True,89.70347284933649
14,2026-07-20,6,BI8FBX,OM21,31.479,104.958,BM4AIK/7,PL02,22.604,120.292,1808.0,1,-24.0,True,91.91147871542513
14,2026-07-20,6,ZS6MDX,KG33,-26.062,27.875,5Z4GO,KI96,-3.979,39.708,2760.0,6,-24.5,True,97.37331664780591
14,2026-07-20,6,GM7FIE,IO85,55.979,-3.292,KC1USE,FN43,43.812,-70.208,4774.0,2,-24.5,True,47.50600881277124
14,2026-07-20,6,EB1A,IN53,43.229,-8.375,M0XDC,JO01,51.688,0.292,1142.0,1,-12.0,True,72.63915991463054
14,2026-07-20,6,N8LWF,EM89,39.479,-83.042,K9IMM,EN52,42.896,-89.792,680.0,4,-15.0,True,25.607012198875047
14,2026-07-20,6,VK6XO,OG89,-20.521,116.958,EA8BFK,IL38,28.604,-13.875,14996.0,2,-18.0,True,49.77954102618152
14,2026-07-20,6,K7DB,DN17,47.688,-117.375,N3AGE-2,FN30,40.938,-73.375,3531.0,1,-19.0,True,49.340267556235425
14,2026-07-20,6,DG1GHR,JN48,48.604,8.042,OZ9QV,JO65,55.646,12.208,833.0,3,-17.666666666666668,True,71.76705221750684
14,2026-07-20,6,K0PCG,EN31,41.479,-93.042,KB8VUC,EN72,42.729,-85.625,627.0,3,-20.666666666666668,True,24.888446530562916
14,2026-07-20,6,HB9CCQ,JN47,47.396,8.458,PE2BZ-KI-V,JO21,51.979,4.208,594.0,1,-18.0,True,66.7922486260712
14,2026-07-20,6,F4MOU,JN33,43.479,6.958,PA0LSB,JO21,51.479,4.958,902.0,21,-12.476190476190476,True,71.90593664527741
14,2026-07-20,6,WB4CXU,EM66,36.479,-87.042,W1XP,FN42,42.604,-71.542,1490.0,1,-25.0,True,39.86215861207576
14,2026-07-20,6,EA5JTT,IM99,39.479,-0.375,HB9VQQ,JN47,47.312,8.875,1146.0,2,-19.5,True,75.52905683264852
14,2026-07-20,6,CT1ETY,IM58,38.479,-9.042,GM4DIJ,IO85,55.938,-3.292,1988.0,1,-24.0,True,85.3657181600559
14,2026-07-20,6,WB4JPG,EM71,31.229,-85.458,K9TRV-5,EN82,42.354,-83.875,1245.0,2,-22.0,True,34.65893168795012
14,2026-07-20,6,K2RMA,EM95,35.729,-81.792,KD2OM,FN12,42.979,-77.458,888.0,1,-22.0,True,29.063178116442202
14,2026-07-20,6,GI3VAF,IO74,54.646,-5.625,WESSEX,IO80,50.729,-2.625,480.0,1,-11.0,True,61.88426145425634
14,2026-07-20,6,N0NZ,EN34,44.479,-93.042,AC0G,EM38,38.938,-92.125,621.0,2,-21.0,True,24.60803886707329
14,2026-07-20,6,G7KIA,IO93,53.812,-1.625,OZ9QV,JO65,55.646,12.208,910.0,1,-28.0,True,72.12867440287492
14,2026-07-20,6,GE0BZB,IO94,54.479,-1.042,DK6UG,JN49,49.521,8.208,838.0,1,-19.0,True,70.32693558794018
14,2026-07-20,6,KI6DS,RP91,61.479,178.958,VE6FT,DO24,54.021,-115.125,3821.0,5,-19.2,True,66.22846567552361
14,2026-07-20,6,KH6TZ,BL11,21.312,-157.792,VK5EI,PF85,-34.271,137.958,9178.0,1,-27.0,True,26.772872546534337
14,2026-07-20,6,G0CIU,IO90,50.479,-1.042,I0UVN,JN61,41.479,13.125,1479.0,9,-19.11111111111111,True,82.15113482690654
14,2026-07-20,6,PD0PF,JO22,52.271,4.542,SM4GTV,JP70,60.146,14.958,1084.0,6,-12.333333333333334,True,76.18128223215577
14,2026-07-20,6,LA9RKA/D,JP65,65.896,13.792,G7ELK,IO90,50.896,-1.208,1872.0,3,-19.33333333333333,True,88.77415091563998
14,2026-07-20,6,W9RAG,EN54,44.479,-89.042,W5GFI,EM26,36.646,-95.125,1011.0,1,-17.0,True,31.103901155935876
14,2026-07-20,6,VK3TFH,QF11,-38.396,142.208,VK6WR,OF77,-32.021,115.875,2486.0,1,-13.0,True,92.93717373548573
14,2026-07-20,6,GM8HHC,IO85,55.938,-3.208,OZ1BHI,JO65,55.688,12.375,972.0,2,-26.0,True,73.09888432157462
14,2026-07-20,6,DG6RCH,JN68,48.646,12.625,DK1IZ,JO43,53.771,9.458,611.0,11,-12.545454545454543,True,68.14123672361153
14,2026-07-20,6,DK7MI,JN67,47.771,12.292,PE1CVJ,JO22,52.271,4.875,728.0,3,-22.0,True,69.59548043034353
14,2026-07-20,6,OH5XO,KP41,61.021,28.208,DC4HF,JO52,52.229,11.042,1427.0,7,-6.857142857142857,True,83.70578139586115
14,2026-07-20,6,VK7CMV,QE29,-40.854,145.208,KK7IXU,CN88,48.604,-122.875,13398.0,4,-20.5,True,9.513104256205883
14,2026-07-20,6,W1CLM,EN50,40.104,-88.292,VE3PRO,EN93,43.438,-81.375,683.0,4,-16.5,True,25.894193419616133
14,2026-07-20,6,WA1KPD/C,FN41,41.979,-70.625,G4HZX,IO91,51.438,-0.042,5269.0,1,-25.0,True,38.05251173308341
14,2026-07-20,6,GM0DHD,IO85,55.938,-3.458,VE3IIM,EN94,44.146,-81.042,5386.0,1,-21.0,True,34.491821941546895
14,2026-07-20,6,NM3R,FN20,40.354,-75.125,KI5MQY,EM13,33.021,-96.625,2076.0,4,-11.5,True,47.58759158626062
14,2026-07-20,6,KM4TTS,EM80,30.562,-83.875,VK4BAP,QG49,-20.979,148.958,14666.0,15,-19.066666666666663,True,1.721004846348492
14,2026-07-20,6,IK3OTW,JN66,46.104,12.042,DL0BR/1,JO43,53.062,8.792,808.0,5,-23.4,True,71.3673510094082
14,2026-07-20,6,WR4I,FM08,38.479,-79.042,K9TRV-2,EN82,42.354,-83.875,594.0,2,-22.0,True,24.18831035954117
14,2026-07-20,6,SR8RJS,KN09,49.729,21.542,F5178SWL,JN37,47.521,6.875,1104.0,2,-23.5,True,77.35063909033022
14,2026-07-20,6,KH2R,FN21,41.479,-75.042,K9DZT,EN52,42.979,-88.125,1089.0,8,-12.125,True,33.37918453041783
14,2026-07-20,6,WX9Z,EM78,38.312,-85.792,NC6X,CM87,37.729,-122.375,3184.0,2,-24.0,True,50.946139231029655
14,2026-07-20,6,SP3HVZ,JO82,52.229,16.375,M9PSY,IO86,56.021,-3.375,1349.0,2,-22.5,True,80.27000988062709
14,2026-07-20,6,IU0OQM,JN62,42.646,12.292,DG1ATN,JO50,50.688,10.875,901.0,8,-13.375,True,73.2099891866966
14,2026-07-20,6,AC9QY,EN52,42.479,-89.042,KD3ALD,FN21,41.354,-74.875,1177.0,1,-20.0,True,34.84426049121922
14,2026-07-20,6,DL8FBN,JO51,51.188,10.042,OE3GBB/P,JN87,47.688,16.042,582.0,1,-8.0,True,68.02689132314734
14,2026-07-20,6,DF1GA,JO61,51.062,12.625,EA8-DF4UE,IL38,28.646,-13.875,3330.0,4,-20.0,True,89.93760423964174
14,2026-07-20,6,G4HJE,JO01,51.479,0.958,KPH,CM88,38.104,-122.958,8664.0,1,-14.0,True,7.823024293743143
14,2026-07-20,6,CS5TRG,IN50,40.479,-9.042,VO1CBL,GN37,47.562,-53.542,3592.0,2,-20.5,True,66.87048101310116
14,2026-07-20,6,PB2GT,JO22,52.146,5.458,KM4RK,EM93,33.146,-80.375,6897.0,2,-17.0,True,19.39050257955152
14,2026-07-20,6,G1FXB,IO91,51.479,-1.042,DG9FEH,JO40,50.271,8.792,702.0,2,-15.5,True,67.99791427476657
14,2026-07-20,6,OE1ELW/8,JN66,46.604,13.458,KW7MM,DM42,32.521,-110.958,9605.0,4,-14.0,True,8.96269679897582
14,2026-07-20,6,AC6NN,FM18,38.854,-77.292,N8HKU,EN82,42.188,-83.625,651.0,1,-27.0,True,25.22729029348752
14,2026-07-20,6,VA7BBG,CO65,55.438,-127.708,KPH,CM88,38.104,-122.958,1960.0,2,-13.5,True,51.62694427992549
14,2026-07-20,6,PA2PGU,JO32,52.479,6.958,DL0MZ,JN49,49.896,8.042,297.0,3,-1.6666666666666667,True,62.482969741924876
14,2026-07-20,6,WA2I,FN20,40.979,-74.375,K9TRV-5,EN82,42.354,-83.875,803.0,1,-24.0,True,28.270213000525324
14,2026-07-20,6,N8VIM,FN42,42.688,-71.542,N5DUX,EM20,30.188,-95.542,2543.0,1,-26.0,True,51.47048380481374
14,2026-07-20,6,DB1SN,JN48,48.812,9.375,PE2BZ-KI-V,JO21,51.979,4.208,508.0,2,-20.5,True,65.53023415093774
14,2026-07-20,6,DL3AAV,JO52,52.479,10.958,OE3GBB/Q,JN87,47.688,16.042,644.0,7,-10.857142857142858,True,69.13485907003295
14,2026-07-20,6,W6EXT,CM87,37.354,-122.125,W3USR-1,FN21,41.396,-75.625,3974.0,1,-22.0,True,41.60834799306847
14,2026-07-20,6,WB8ZLK,EN81,41.646,-83.958,EA8BFK,IL38,28.604,-13.875,6361.0,3,-13.0,True,12.12453297987105
14,2026-07-20,6,GM4DTH,IO85,55.938,-3.208,PA0LSB,JO21,51.479,4.958,730.0,1,-11.0,True,67.7774361876436
14,2026-07-20,6,KE8MYP,EM79,39.354,-84.375,W0AY,DN26,46.479,-115.042,2601.0,4,-15.5,True,53.06761861413548
14,2026-07-20,6,DK9ES,JO31,51.479,6.958,KM4RK,EM93,33.146,-80.375,7019.0,2,-16.5,True,19.247585979311037
14,2026-07-20,6,KC1ETT,FN43,43.312,-70.542,KD2M,EL87,27.271,-82.458,2081.0,2,-26.5,True,47.80140076012276
14,2026-07-20,6,M0NIF,IO90,50.979,-1.375,KD2M,EL87,27.271,-82.458,7086.0,2,-21.5,True,13.860115730584965
14,2026-07-20,6,2E0DLC,IO93,53.479,-1.042,DL4ZBE,JO40,50.021,8.125,738.0,14,-6.785714285714286,True,68.56413670865126
14,2026-07-20,6,KM4BWW,EM60,30.396,-86.792,WD4ELG,FM06,36.188,-79.875,909.0,3,-12.0,True,28.07185264392602
14,2026-07-20,6,SM7WDL,JO76,56.479,14.958,W2NAF-2,FN21,41.354,-75.625,6323.0,2,-21.5,True,31.60680068893181
14,2026-07-20,6,WG4S,EM83,33.479,-83.042,K8BMZ,EN74,44.729,-85.542,1269.0,1,-21.0,True,35.60467457067935
14,2026-07-20,6,KO4VYS,EL88,28.146,-82.792,HB9VQQ/RS,JN47,47.312,8.875,7869.0,2,-22.5,True,14.59460170287968
14,2026-07-20,6,EB1A,IN53,43.229,-8.375,VK5HW,PF94,-35.562,138.625,17076.0,4,-17.25,True,49.92429281391527
14,2026-07-20,6,SM2LTA,JP94,64.812,18.042,KD2UBX,FN23,43.104,-74.625,5877.0,1,-19.0,True,39.903914407643356
14,2026-07-20,6,WA3ITR,FN42,42.479,-71.042,WW6D,CM88,38.438,-122.708,4327.0,2,-29.0,True,35.77090774732529
14,2026-07-20,6,VK3QN,QF22,-37.521,144.958,DL0BR/1,JO43,53.062,8.792,16253.0,5,-9.2,True,49.97284537103964
14,2026-07-20,6,G8KOE,IO81,51.188,-3.042,HB9VQQ/KE,JN47,47.312,8.875,965.0,1,-21.0,True,72.23798598037224
14,2026-07-20,6,N2ETZ,EL87,27.479,-83.042,KC1USE,FN43,43.812,-70.208,2149.0,6,-25.33333333333333,True,48.622548669435865
14,2026-07-20,6,VE3IDZ,FN04,44.479,-79.042,K6VZK,DM13,33.312,-116.875,3465.0,10,-12.8,True,48.556748799169334
14,2026-07-20,6,VE3OWV,FN15,45.438,-76.208,KFS/OMNI,CM87,37.396,-122.375,3896.0,1,-18.0,True,43.38073248385451
14,2026-07-20,6,HP1GDP,FJ09,9.479,-79.042,N4SRN,FM26,36.896,-75.958,3064.0,1,-23.0,True,50.09483852916675
14,2026-07-20,6,KN4UCR,FN54,44.854,-68.792,KC0KVR,EM48,38.646,-90.542,1925.0,1,-29.0,True,47.24655769740336
14,2026-07-20,6,K6VDU,CM98,38.438,-121.375,KD7HGL,CN87,47.771,-122.375,1041.0,3,-17.666666666666668,True,34.014611364308486
14,2026-07-20,6,EI7II,IO51,51.479,-9.042,HB9AK,JN36,46.896,7.292,1288.0,1,-17.0,True,76.76988641881096
14,2026-07-20,6,HB9AK,JN36,46.896,7.292,I0UVN,JN61,41.479,13.125,761.0,2,-6.0,True,70.40286084909285
14,2026-07-20,6,N3EYQ,FN21,41.896,-74.042,KX4TH,DM78,38.938,-104.708,2603.0,1,-20.0,True,52.41367699281415
14,2026-07-20,6,GM4HAM,IO85,55.479,-3.042,HB9VQQ/RS,JN47,47.312,8.875,1225.0,1,-21.0,True,77.04723791370793
14,2026-07-20,6,EA6ANX,JM19,39.521,2.542,K9TRV-4,EN82,42.354,-83.875,6931.0,7,-20.714285714285715,True,16.158922610575175
14,2026-07-20,6,PA0MLC,JO31,51.938,6.042,SWL-TALO,JN35,45.104,7.542,768.0,1,-21.0,True,69.81584256346157
14,2026-07-20,6,VA3XUU,FN03,43.479,-79.042,K9IMM,EN52,42.896,-89.792,873.0,3,-17.0,True,29.664752930661376
14,2026-07-20,6,K0CFW,EN34,44.688,-92.792,N0KSU,EM19,39.229,-96.542,681.0,8,-9.875,True,25.66895211515608
14,2026-07-20,6,G4HJE,JO01,51.479,0.958,DK4RW/1,JO40,50.188,9.208,597.0,1,-14.0,True,66.56035236085383
14,2026-07-20,6,HP1GDP,FJ09,9.479,-79.042,KC8QDR,EN91,41.312,-80.958,3545.0,2,-21.0,True,46.11541950371677
14,2026-07-20,6,EB1A,IN53,43.229,-8.375,G4FKI,IO92,52.021,-0.458,1142.0,7,-18.0,True,72.49702540869805
14,2026-07-20,6,G7HIP,IO90,50.938,-1.958,G4MSA,IO90,50.854,-1.958,9.0,3,-12.0,True,55.78417506037039
14,2026-07-20,6,VK3MO,QF22,-37.521,144.958,AC0G/S,EM38,38.938,-92.125,15110.0,6,-15.166666666666666,True,2.4380056284533507
14,2026-07-20,6,1Q7UDB,HL65,25.479,-27.042,7L4IOU9,PM95,35.729,139.875,13072.0,1,-22.0,True,49.911488881493085
14,2026-07-20,6,VK3OY,QF22,-37.521,144.958,VK4BAP,QG49,-20.979,148.958,1879.0,3,-16.666666666666668,True,80.89668113216241
14,2026-07-20,6,PA0MLC,JO31,51.938,6.042,OK1HRA,JO60,50.021,13.875,588.0,1,4.0,True,67.54644721573908
14,2026-07-20,6,OE1ELW/8,JN66,46.604,13.458,WA3VPZ,FM19,39.562,-77.125,6981.0,5,-17.0,True,23.364699981524726
14,2026-07-20,6,DC5AL,JO31,51.479,6.958,M9PSY,IO86,56.021,-3.375,845.0,1,-24.0,True,70.04310690895169
14,2026-07-20,6,F6IDT,JN33,43.479,6.958,DL3TU,JN48,48.521,9.042,583.0,4,1.25,True,66.91023454481379
14,2026-07-20,6,3D2UR,RH91,-18.521,178.958,KW7MM,DM42,32.521,-110.958,9359.0,1,-15.0,True,1.7190426336782034
14,2026-07-20,6,KH2R,FN21,41.479,-75.042,F4LNO,JN33,43.604,7.042,6437.0,1,-18.0,True,23.95262957016545
14,2026-07-20,6,WA3ITR,FN42,42.479,-71.042,NY4Q,EM84,34.521,-83.958,1428.0,1,-24.0,True,38.643011497631335
14,2026-07-20,6,EA6ALL,JM19,39.562,2.458,ONL12087,JO11,51.229,2.958,1298.0,1,-25.0,True,77.88575405103289
14,2026-07-20,6,SR8RJS,KN09,49.729,21.542,UR4URQ,KO40,50.854,29.542,582.0,2,-18.0,True,69.56700482838127
14,2026-07-20,6,N5NBD,EM10,30.729,-96.292,WA3VPZ,FM19,39.562,-77.125,1994.0,1,-22.0,True,46.290730739848826
14,2026-07-20,6,KA2MKQ,FN22,42.479,-75.042,AF7KR,DM45,35.271,-111.708,3247.0,8,-24.25,True,50.58492176802169
14,2026-07-20,6,W2VET,EM64,34.479,-87.042,W3PM,EM64,34.729,-86.792,36.0,3,-11.333333333333334,True,14.552749454540038
14,2026-07-20,6,NF6S,CM97,37.479,-121.042,WA2N,EM85,35.479,-83.042,3382.0,3,-29.666666666666668,True,48.978360959532125
14,2026-07-20,6,DL4LL,JO54,54.479,10.958,PE1KHX,JO11,51.479,3.542,598.0,1,-19.0,True,67.1615904164567
14,2026-07-20,6,DC6ZK,JO52,52.479,10.958,LX1LC,JN39,49.646,6.375,449.0,1,3.0,True,65.04261510426575
14,2026-07-20,6,SA5JBN,JO89,59.938,16.958,G7ELK,IO90,50.896,-1.208,1516.0,1,-13.0,True,83.4810071826053
14,2026-07-20,6,WA3ITR,FN42,42.479,-71.042,PE0MJX,JO31,51.354,6.042,5662.0,7,-20.571428571428573,True,34.90605052007464
14,2026-07-20,6,CT1ETY,IM58,38.479,-9.042,PA0MLC,JO31,51.938,6.042,1899.0,1,-23.0,True,86.01185440211793
