band,date,hour_utc,tx_sign,tx_grid,tx_lat,tx_lon,rx_sign,rx_grid,rx_lat,rx_lon,distance_km,n_spots,avg_snr,worked
14,2026-07-20,6,SM7XGC,JO65,55.646,13.458,OE3GBB/P,JN87,47.688,16.042,903.0,24,-8.541666666666666,True
14,2026-07-20,6,VA7MCE,CN88,48.729,-123.625,VA3ROM,EN58,48.438,-89.208,2510.0,3,-26.0,True
14,2026-07-20,6,KM4QXW,EM74,34.062,-84.625,EA8-DF4UE,IL38,28.646,-13.875,6611.0,1,-21.0,True
14,2026-07-20,6,W4EO,FM29,39.479,-75.042,KX4AZ/T,EN74,44.104,-85.458,1004.0,2,-12.5,True
14,2026-07-20,6,N1XAU,FM18,38.479,-77.042,N5CSC,EL09,29.396,-98.292,2198.0,1,-22.0,True
14,2026-07-20,6,N2KPQ,EM94,34.938,-80.625,K9TRV,EN82,42.354,-83.875,871.0,2,2.5,True
14,2026-07-20,6,AJ8S,EM89,39.812,-83.875,KFS/NW,CM87,37.396,-122.375,3330.0,2,-26.0,True
14,2026-07-20,6,PA0PPW,JO21,51.479,4.958,N8VIM,FN42,42.688,-71.542,5605.0,7,-13.857142857142858,True
14,2026-07-20,6,GI4LGP,IO74,54.604,-5.875,K9TRV-5,EN82,42.354,-83.875,5598.0,1,-23.0,True
14,2026-07-20,6,OZ0AJ,JO45,55.479,8.958,DK8JP/1,JO31,51.438,6.542,477.0,1,-26.0,True
14,2026-07-20,6,PA5BS,JO21,51.938,4.542,UR4URQ,KO40,50.854,29.542,1730.0,1,-22.0,True
14,2026-07-20,6,DL0T,JN58,48.479,10.958,F5VBD,JN25,45.604,5.958,496.0,1,-26.0,True
14,2026-07-20,6,IZ5MMH,JN53,43.479,10.958,F5VBD,JN25,45.604,5.958,461.0,7,-19.142857142857142,True
14,2026-07-20,6,G4HSB,IO94,54.479,-1.042,N4SRN,FM26,36.896,-75.958,5831.0,1,-19.0,True
14,2026-07-20,6,GM4DTH,IO85,55.938,-3.208,LX1LC,JN39,49.646,6.375,949.0,1,-6.0,True
14,2026-07-20,6,W6TOM,CM87,37.688,-122.125,KK6PXP,CM87,37.812,-122.208,16.0,3,-18.666666666666668,True
14,2026-07-20,6,EA5JTT,IM99,39.479,-0.375,K6VZK,DM13,33.312,-116.875,9616.0,1,-27.0,True
14,2026-07-20,6,M1EBU,IO90,50.979,-0.125,HB9VQQ/RS,JN47,47.312,8.875,770.0,1,-11.0,True
14,2026-07-20,6,F1JSC,JN03,43.188,0.542,WA9WTK,FN42,42.438,-71.542,5687.0,1,-14.0,True
14,2026-07-20,6,WR4I,FM08,38.479,-79.042,VK7CMV,QE29,-40.854,145.208,16259.0,1,-20.0,True
14,2026-07-20,6,I0NAA,JN63,43.104,12.542,DK6UG,JN49,49.521,8.208,787.0,1,-16.0,True
14,2026-07-20,6,VK3ARW,QF12,-37.104,143.458,F6KGL,JN18,48.854,2.542,16624.0,1,-27.0,True
14,2026-07-20,6,DL0PBS,JO33,53.479,6.958,HB9GZW,JN47,47.396,8.125,681.0,4,-19.0,True
14,2026-07-20,6,OE1ELW/8,JN66,46.604,13.458,KQ9RSS,EM59,39.854,-88.875,7709.0,3,-4.0,True
14,2026-07-20,6,IZ5MMH,JN53,43.479,10.958,EA8/DF4UE,IL38,28.646,-13.875,2757.0,1,-34.0,True
14,2026-07-20,6,KH2R,FN21,41.479,-75.042,ZL4KYH,RE78,-41.229,174.792,14356.0,7,-21.0,True
14,2026-07-20,6,M5SSB,IO91,51.646,-0.792,K9TRV,EN82,42.354,-83.875,6038.0,2,-15.0,True
14,2026-07-20,6,VE1BLL,FN84,44.812,-63.625,KD2M,EL87,27.271,-82.458,2570.0,3,-22.333333333333332,True
14,2026-07-20,6,N9OG,EM28,38.479,-95.042,WA9WTK,FN42,42.438,-71.542,2029.0,1,-16.0,True
14,2026-07-20,6,W0NKA,EN35,45.021,-92.875,K3GMQ,FN20,40.312,-75.042,1545.0,1,-24.0,True
14,2026-07-20,6,IZ0QPO,JN61,41.479,12.958,OE9BKJ,JN47,47.479,9.708,715.0,9,-20.333333333333332,True
14,2026-07-20,6,SM7WDL,JO76,56.479,14.958,G3VPW,IO91,51.646,-1.458,1195.0,3,-7.333333333333333,True
14,2026-07-20,6,OZ1AAB,JO65,55.479,12.958,DG8MAR,JN67,47.771,12.875,857.0,1,-23.0,True
14,2026-07-20,6,SM3G,JP82,62.479,16.958,EI4HQ,IO51,51.854,-8.292,1906.0,2,-21.0,True
14,2026-07-20,6,N3EYQ,FN21,41.896,-74.042,KL7L,BP51,61.646,-149.292,5264.0,2,-20.0,True
14,2026-07-20,6,K0CFW,EN34,44.688,-92.792,AK8DF,EN91,41.771,-80.958,1011.0,4,-18.5,True
14,2026-07-20,6,AC6NN,FM18,38.854,-77.292,HK4RAU,FJ25,5.479,-75.042,3718.0,1,-21.0,True
14,2026-07-20,6,PC4T,JO22,52.604,4.708,OZ1BHI,JO65,55.688,12.375,605.0,6,-17.666666666666668,True
14,2026-07-20,6,ON4DM,JO11,51.479,2.958,M9PSY,IO86,56.021,-3.375,654.0,4,-7.25,True
14,2026-07-20,6,EA6ALL,JM19,39.562,2.458,PLANB/SWL,IO91,51.562,-1.625,1371.0,1,-14.0,True
14,2026-07-20,6,DF1VB,JO31,51.479,6.958,EA8-DF4UE,IL38,28.646,-13.875,3073.0,1,-23.0,True
14,2026-07-20,6,VK6XO,OG89,-20.521,116.958,VK2AMF-20,QF44,-35.146,149.292,3548.0,3,-9.0,True
14,2026-07-20,6,SM6YPE,JO67,57.479,12.958,KF8EEZ/0,EM79,39.729,-84.208,6764.0,1,-28.0,True
14,2026-07-20,6,SM4GTV,JP70,60.146,14.958,KD7EFG-1,DN31,41.604,-112.292,7726.0,1,-21.0,True
14,2026-07-20,6,W9RAG,EN54,44.479,-89.042,W7WKR-1,CN97,47.479,-121.042,2477.0,1,-26.0,True
14,2026-07-20,6,KK1D,FN31,41.354,-72.208,VE4DRK,EN19,49.854,-97.042,2137.0,1,-20.0,True
14,2026-07-20,6,WB8SVN,BP40,60.646,-151.292,VE6FT,DO24,54.021,-115.125,2258.0,1,-16.0,True
14,2026-07-20,6,VK3DSM,QF22,-37.521,144.958,VK4TMZ,QG62,-27.312,152.958,1360.0,1,-22.0,True
14,2026-07-20,6,AC9YY,EN51,41.479,-89.042,K4DDI,EL95,25.979,-80.292,1901.0,3,-13.333333333333334,True
14,2026-07-20,6,VE3OWV,FN15,45.438,-76.208,VE7LGN,CO90,50.562,-121.042,3332.0,1,-15.0,True
14,2026-07-20,6,EB1A,IN53,43.229,-8.375,HB9VQQ/RE,JN47,47.312,8.875,1421.0,10,-4.0,True
14,2026-07-20,6,R2BIY,KO85,55.604,37.625,KE8MYP,EM79,39.354,-84.375,8121.0,2,-24.5,True
14,2026-07-20,6,DM6LE,JN59,49.438,11.042,G0BZB-SWL,IO84,54.979,-2.458,1104.0,1,-19.0,True
14,2026-07-20,6,VK7CMV,QE29,-40.854,145.208,DD5XX,JN48,48.771,9.292,16481.0,1,-24.0,True
14,2026-07-20,6,KB4ZVM,EM84,34.479,-83.042,N3AGE-0,FN30,40.938,-73.375,1112.0,1,-27.0,True
14,2026-07-20,6,ON4LUK,JO11,51.479,2.958,EA8/DF4UE,IL38,28.646,-13.875,2899.0,4,-28.0,True
14,2026-07-20,6,BI8FBX,OM21,31.479,104.958,BM4AIK/7,PL02,22.604,120.292,1808.0,1,-24.0,True
14,2026-07-20,6,ZS6MDX,KG33,-26.062,27.875,5Z4GO,KI96,-3.979,39.708,2760.0,6,-24.5,True
14,2026-07-20,6,GM7FIE,IO85,55.979,-3.292,KC1USE,FN43,43.812,-70.208,4774.0,2,-24.5,True
14,2026-07-20,6,EB1A,IN53,43.229,-8.375,M0XDC,JO01,51.688,0.292,1142.0,1,-12.0,True
14,2026-07-20,6,N8LWF,EM89,39.479,-83.042,K9IMM,EN52,42.896,-89.792,680.0,4,-15.0,True
14,2026-07-20,6,VK6XO,OG89,-20.521,116.958,EA8BFK,IL38,28.604,-13.875,14996.0,2,-18.0,True
14,2026-07-20,6,K7DB,DN17,47.688,-117.375,N3AGE-2,FN30,40.938,-73.375,3531.0,1,-19.0,True
14,2026-07-20,6,DG1GHR,JN48,48.604,8.042,OZ9QV,JO65,55.646,12.208,833.0,3,-17.666666666666668,True
14,2026-07-20,6,K0PCG,EN31,41.479,-93.042,KB8VUC,EN72,42.729,-85.625,627.0,3,-20.666666666666668,True
14,2026-07-20,6,HB9CCQ,JN47,47.396,8.458,PE2BZ-KI-V,JO21,51.979,4.208,594.0,1,-18.0,True
14,2026-07-20,6,F4MOU,JN33,43.479,6.958,PA0LSB,JO21,51.479,4.958,902.0,21,-12.476190476190476,True
14,2026-07-20,6,WB4CXU,EM66,36.479,-87.042,W1XP,FN42,42.604,-71.542,1490.0,1,-25.0,True
14,2026-07-20,6,EA5JTT,IM99,39.479,-0.375,HB9VQQ,JN47,47.312,8.875,1146.0,2,-19.5,True
14,2026-07-20,6,CT1ETY,IM58,38.479,-9.042,GM4DIJ,IO85,55.938,-3.292,1988.0,1,-24.0,True
14,2026-07-20,6,WB4JPG,EM71,31.229,-85.458,K9TRV-5,EN82,42.354,-83.875,1245.0,2,-22.0,True
14,2026-07-20,6,K2RMA,EM95,35.729,-81.792,KD2OM,FN12,42.979,-77.458,888.0,1,-22.0,True
14,2026-07-20,6,GI3VAF,IO74,54.646,-5.625,WESSEX,IO80,50.729,-2.625,480.0,1,-11.0,True
14,2026-07-20,6,N0NZ,EN34,44.479,-93.042,AC0G,EM38,38.938,-92.125,621.0,2,-21.0,True
14,2026-07-20,6,G7KIA,IO93,53.812,-1.625,OZ9QV,JO65,55.646,12.208,910.0,1,-28.0,True
14,2026-07-20,6,GE0BZB,IO94,54.479,-1.042,DK6UG,JN49,49.521,8.208,838.0,1,-19.0,True
14,2026-07-20,6,KI6DS,RP91,61.479,178.958,VE6FT,DO24,54.021,-115.125,3821.0,5,-19.2,True
14,2026-07-20,6,KH6TZ,BL11,21.312,-157.792,VK5EI,PF85,-34.271,137.958,9178.0,1,-27.0,True
14,2026-07-20,6,G0CIU,IO90,50.479,-1.042,I0UVN,JN61,41.479,13.125,1479.0,9,-19.11111111111111,True
14,2026-07-20,6,PD0PF,JO22,52.271,4.542,SM4GTV,JP70,60.146,14.958,1084.0,6,-12.333333333333334,True
14,2026-07-20,6,LA9RKA/D,JP65,65.896,13.792,G7ELK,IO90,50.896,-1.208,1872.0,3,-19.333333333333332,True
14,2026-07-20,6,W9RAG,EN54,44.479,-89.042,W5GFI,EM26,36.646,-95.125,1011.0,1,-17.0,True
14,2026-07-20,6,VK3TFH,QF11,-38.396,142.208,VK6WR,OF77,-32.021,115.875,2486.0,1,-13.0,True
14,2026-07-20,6,GM8HHC,IO85,55.938,-3.208,OZ1BHI,JO65,55.688,12.375,972.0,2,-26.0,True
14,2026-07-20,6,DG6RCH,JN68,48.646,12.625,DK1IZ,JO43,53.771,9.458,611.0,11,-12.545454545454545,True
14,2026-07-20,6,DK7MI,JN67,47.771,12.292,PE1CVJ,JO22,52.271,4.875,728.0,3,-22.0,True
14,2026-07-20,6,OH5XO,KP41,61.021,28.208,DC4HF,JO52,52.229,11.042,1427.0,7,-6.857142857142857,True
14,2026-07-20,6,VK7CMV,QE29,-40.854,145.208,KK7IXU,CN88,48.604,-122.875,13398.0,4,-20.5,True
14,2026-07-20,6,W1CLM,EN50,40.104,-88.292,VE3PRO,EN93,43.438,-81.375,683.0,4,-16.5,True
14,2026-07-20,6,WA1KPD/C,FN41,41.979,-70.625,G4HZX,IO91,51.438,-0.042,5269.0,1,-25.0,True
14,2026-07-20,6,GM0DHD,IO85,55.938,-3.458,VE3IIM,EN94,44.146,-81.042,5386.0,1,-21.0,True
14,2026-07-20,6,NM3R,FN20,40.354,-75.125,KI5MQY,EM13,33.021,-96.625,2076.0,4,-11.5,True
14,2026-07-20,6,KM4TTS,EM80,30.562,-83.875,VK4BAP,QG49,-20.979,148.958,14666.0,15,-19.066666666666666,True
14,2026-07-20,6,IK3OTW,JN66,46.104,12.042,DL0BR/1,JO43,53.062,8.792,808.0,5,-23.4,True
14,2026-07-20,6,WR4I,FM08,38.479,-79.042,K9TRV-2,EN82,42.354,-83.875,594.0,2,-22.0,True
14,2026-07-20,6,SR8RJS,KN09,49.729,21.542,F5178SWL,JN37,47.521,6.875,1104.0,2,-23.5,True
14,2026-07-20,6,KH2R,FN21,41.479,-75.042,K9DZT,EN52,42.979,-88.125,1089.0,8,-12.125,True
14,2026-07-20,6,WX9Z,EM78,38.312,-85.792,NC6X,CM87,37.729,-122.375,3184.0,2,-24.0,True
14,2026-07-20,6,SP3HVZ,JO82,52.229,16.375,M9PSY,IO86,56.021,-3.375,1349.0,2,-22.5,True
14,2026-07-20,6,IU0OQM,JN62,42.646,12.292,DG1ATN,JO50,50.688,10.875,901.0,8,-13.375,True
14,2026-07-20,6,AC9QY,EN52,42.479,-89.042,KD3ALD,FN21,41.354,-74.875,1177.0,1,-20.0,True
14,2026-07-20,6,DL8FBN,JO51,51.188,10.042,OE3GBB/P,JN87,47.688,16.042,582.0,1,-8.0,True
14,2026-07-20,6,DF1GA,JO61,51.062,12.625,EA8-DF4UE,IL38,28.646,-13.875,3330.0,4,-20.0,True
14,2026-07-20,6,G4HJE,JO01,51.479,0.958,KPH,CM88,38.104,-122.958,8664.0,1,-14.0,True
14,2026-07-20,6,CS5TRG,IN50,40.479,-9.042,VO1CBL,GN37,47.562,-53.542,3592.0,2,-20.5,True
14,2026-07-20,6,PB2GT,JO22,52.146,5.458,KM4RK,EM93,33.146,-80.375,6897.0,2,-17.0,True
14,2026-07-20,6,G1FXB,IO91,51.479,-1.042,DG9FEH,JO40,50.271,8.792,702.0,2,-15.5,True
14,2026-07-20,6,OE1ELW/8,JN66,46.604,13.458,KW7MM,DM42,32.521,-110.958,9605.0,4,-14.0,True
14,2026-07-20,6,AC6NN,FM18,38.854,-77.292,N8HKU,EN82,42.188,-83.625,651.0,1,-27.0,True
14,2026-07-20,6,VA7BBG,CO65,55.438,-127.708,KPH,CM88,38.104,-122.958,1960.0,2,-13.5,True
14,2026-07-20,6,PA2PGU,JO32,52.479,6.958,DL0MZ,JN49,49.896,8.042,297.0,3,-1.6666666666666667,True
14,2026-07-20,6,WA2I,FN20,40.979,-74.375,K9TRV-5,EN82,42.354,-83.875,803.0,1,-24.0,True
14,2026-07-20,6,N8VIM,FN42,42.688,-71.542,N5DUX,EM20,30.188,-95.542,2543.0,1,-26.0,True
14,2026-07-20,6,DB1SN,JN48,48.812,9.375,PE2BZ-KI-V,JO21,51.979,4.208,508.0,2,-20.5,True
14,2026-07-20,6,DL3AAV,JO52,52.479,10.958,OE3GBB/Q,JN87,47.688,16.042,644.0,7,-10.857142857142858,True
14,2026-07-20,6,W6EXT,CM87,37.354,-122.125,W3USR-1,FN21,41.396,-75.625,3974.0,1,-22.0,True
14,2026-07-20,6,WB8ZLK,EN81,41.646,-83.958,EA8BFK,IL38,28.604,-13.875,6361.0,3,-13.0,True
14,2026-07-20,6,GM4DTH,IO85,55.938,-3.208,PA0LSB,JO21,51.479,4.958,730.0,1,-11.0,True
14,2026-07-20,6,KE8MYP,EM79,39.354,-84.375,W0AY,DN26,46.479,-115.042,2601.0,4,-15.5,True
14,2026-07-20,6,DK9ES,JO31,51.479,6.958,KM4RK,EM93,33.146,-80.375,7019.0,2,-16.5,True
14,2026-07-20,6,KC1ETT,FN43,43.312,-70.542,KD2M,EL87,27.271,-82.458,2081.0,2,-26.5,True
14,2026-07-20,6,M0NIF,IO90,50.979,-1.375,KD2M,EL87,27.271,-82.458,7086.0,2,-21.5,True
14,2026-07-20,6,2E0DLC,IO93,53.479,-1.042,DL4ZBE,JO40,50.021,8.125,738.0,14,-6.785714285714286,True
14,2026-07-20,6,KM4BWW,EM60,30.396,-86.792,WD4ELG,FM06,36.188,-79.875,909.0,3,-12.0,True
14,2026-07-20,6,SM7WDL,JO76,56.479,14.958,W2NAF-2,FN21,41.354,-75.625,6323.0,2,-21.5,True
14,2026-07-20,6,WG4S,EM83,33.479,-83.042,K8BMZ,EN74,44.729,-85.542,1269.0,1,-21.0,True
14,2026-07-20,6,KO4VYS,EL88,28.146,-82.792,HB9VQQ/RS,JN47,47.312,8.875,7869.0,2,-22.5,True
14,2026-07-20,6,EB1A,IN53,43.229,-8.375,VK5HW,PF94,-35.562,138.625,17076.0,4,-17.25,True
14,2026-07-20,6,SM2LTA,JP94,64.812,18.042,KD2UBX,FN23,43.104,-74.625,5877.0,1,-19.0,True
14,2026-07-20,6,WA3ITR,FN42,42.479,-71.042,WW6D,CM88,38.438,-122.708,4327.0,2,-29.0,True
14,2026-07-20,6,VK3QN,QF22,-37.521,144.958,DL0BR/1,JO43,53.062,8.792,16253.0,5,-9.2,True
14,2026-07-20,6,G8KOE,IO81,51.188,-3.042,HB9VQQ/KE,JN47,47.312,8.875,965.0,1,-21.0,True
14,2026-07-20,6,N2ETZ,EL87,27.479,-83.042,KC1USE,FN43,43.812,-70.208,2149.0,6,-25.333333333333332,True
14,2026-07-20,6,VE3IDZ,FN04,44.479,-79.042,K6VZK,DM13,33.312,-116.875,3465.0,10,-12.8,True
14,2026-07-20,6,VE3OWV,FN15,45.438,-76.208,KFS/OMNI,CM87,37.396,-122.375,3896.0,1,-18.0,True
14,2026-07-20,6,HP1GDP,FJ09,9.479,-79.042,N4SRN,FM26,36.896,-75.958,3064.0,1,-23.0,True
14,2026-07-20,6,KN4UCR,FN54,44.854,-68.792,KC0KVR,EM48,38.646,-90.542,1925.0,1,-29.0,True
14,2026-07-20,6,K6VDU,CM98,38.438,-121.375,KD7HGL,CN87,47.771,-122.375,1041.0,3,-17.666666666666668,True
14,2026-07-20,6,EI7II,IO51,51.479,-9.042,HB9AK,JN36,46.896,7.292,1288.0,1,-17.0,True
14,2026-07-20,6,HB9AK,JN36,46.896,7.292,I0UVN,JN61,41.479,13.125,761.0,2,-6.0,True
14,2026-07-20,6,N3EYQ,FN21,41.896,-74.042,KX4TH,DM78,38.938,-104.708,2603.0,1,-20.0,True
14,2026-07-20,6,GM4HAM,IO85,55.479,-3.042,HB9VQQ/RS,JN47,47.312,8.875,1225.0,1,-21.0,True
14,2026-07-20,6,EA6ANX,JM19,39.521,2.542,K9TRV-4,EN82,42.354,-83.875,6931.0,7,-20.714285714285715,True
14,2026-07-20,6,PA0MLC,JO31,51.938,6.042,SWL-TALO,JN35,45.104,7.542,768.0,1,-21.0,True
14,2026-07-20,6,VA3XUU,FN03,43.479,-79.042,K9IMM,EN52,42.896,-89.792,873.0,3,-17.0,True
14,2026-07-20,6,K0CFW,EN34,44.688,-92.792,N0KSU,EM19,39.229,-96.542,681.0,8,-9.875,True
14,2026-07-20,6,G4HJE,JO01,51.479,0.958,DK4RW/1,JO40,50.188,9.208,597.0,1,-14.0,True
14,2026-07-20,6,HP1GDP,FJ09,9.479,-79.042,KC8QDR,EN91,41.312,-80.958,3545.0,2,-21.0,True
14,2026-07-20,6,EB1A,IN53,43.229,-8.375,G4FKI,IO92,52.021,-0.458,1142.0,7,-18.0,True
14,2026-07-20,6,G7HIP,IO90,50.938,-1.958,G4MSA,IO90,50.854,-1.958,9.0,3,-12.0,True
14,2026-07-20,6,VK3MO,QF22,-37.521,144.958,AC0G/S,EM38,38.938,-92.125,15110.0,6,-15.166666666666666,True
14,2026-07-20,6,1Q7UDB,HL65,25.479,-27.042,7L4IOU9,PM95,35.729,139.875,13072.0,1,-22.0,True
14,2026-07-20,6,VK3OY,QF22,-37.521,144.958,VK4BAP,QG49,-20.979,148.958,1879.0,3,-16.666666666666668,True
14,2026-07-20,6,PA0MLC,JO31,51.938,6.042,OK1HRA,JO60,50.021,13.875,588.0,1,4.0,True
14,2026-07-20,6,OE1ELW/8,JN66,46.604,13.458,WA3VPZ,FM19,39.562,-77.125,6981.0,5,-17.0,True
14,2026-07-20,6,DC5AL,JO31,51.479,6.958,M9PSY,IO86,56.021,-3.375,845.0,1,-24.0,True
14,2026-07-20,6,F6IDT,JN33,43.479,6.958,DL3TU,JN48,48.521,9.042,583.0,4,1.25,True
14,2026-07-20,6,3D2UR,RH91,-18.521,178.958,KW7MM,DM42,32.521,-110.958,9359.0,1,-15.0,True
14,2026-07-20,6,KH2R,FN21,41.479,-75.042,F4LNO,JN33,43.604,7.042,6437.0,1,-18.0,True
14,2026-07-20,6,WA3ITR,FN42,42.479,-71.042,NY4Q,EM84,34.521,-83.958,1428.0,1,-24.0,True
14,2026-07-20,6,EA6ALL,JM19,39.562,2.458,ONL12087,JO11,51.229,2.958,1298.0,1,-25.0,True
14,2026-07-20,6,SR8RJS,KN09,49.729,21.542,UR4URQ,KO40,50.854,29.542,582.0,2,-18.0,True
14,2026-07-20,6,N5NBD,EM10,30.729,-96.292,WA3VPZ,FM19,39.562,-77.125,1994.0,1,-22.0,True
14,2026-07-20,6,KA2MKQ,FN22,42.479,-75.042,AF7KR,DM45,35.271,-111.708,3247.0,8,-24.25,True
14,2026-07-20,6,W2VET,EM64,34.479,-87.042,W3PM,EM64,34.729,-86.792,36.0,3,-11.333333333333334,True
14,2026-07-20,6,NF6S,CM97,37.479,-121.042,WA2N,EM85,35.479,-83.042,3382.0,3,-29.666666666666668,True
14,2026-07-20,6,DL4LL,JO54,54.479,10.958,PE1KHX,JO11,51.479,3.542,598.0,1,-19.0,True
14,2026-07-20,6,DC6ZK,JO52,52.479,10.958,LX1LC,JN39,49.646,6.375,449.0,1,3.0,True
14,2026-07-20,6,SA5JBN,JO89,59.938,16.958,G7ELK,IO90,50.896,-1.208,1516.0,1,-13.0,True
14,2026-07-20,6,WA3ITR,FN42,42.479,-71.042,PE0MJX,JO31,51.354,6.042,5662.0,7,-20.571428571428573,True
14,2026-07-20,6,CT1ETY,IM58,38.479,-9.042,PA0MLC,JO31,51.938,6.042,1899.0,1,-23.0,True
14,2026-07-20,6,M0WMG,IO95,55.021,-1.625,DC4HP-1,JO43,53.062,8.875,719.0,1,-4.0,True
14,2026-07-20,6,OK2SAM,JN99,49.479,18.958,DJ2DS/1,JO33,53.562,7.542,910.0,2,-26.0,True
14,2026-07-20,6,VE4DS,EN19,49.979,-96.958,VO1CBL,GN37,47.562,-53.542,3148.0,1,-28.0,True
14,2026-07-20,6,DF1VB,JO31,51.479,6.958,GM1OXB,IO87,57.646,-3.042,939.0,1,-24.0,True
14,2026-07-20,6,G3LRS,IO92,52.646,-1.208,KD2OM,FN12,42.979,-77.458,5521.0,2,-17.5,True
14,2026-07-20,6,PA0MLC,JO31,51.938,6.042,W1XP,FN42,42.604,-71.542,5661.0,2,-24.0,True
14,2026-07-20,6,OK2NMA,JN89,49.146,16.042,G1FQD,IO82,52.188,-2.208,1326.0,1,-24.0,True
14,2026-07-20,6,W8TMB,EN72,42.479,-85.042,VE4KRK,EN19,49.854,-97.458,1257.0,3,-16.0,True
14,2026-07-20,6,VE3OWV,FN15,45.438,-76.208,KD7EFG-1,DN31,41.604,-112.292,2915.0,5,1.0,True
14,2026-07-20,6,WR4I,FM08,38.479,-79.042,EA3IOT,JN11,41.646,2.375,6666.0,2,-21.0,True
14,2026-07-20,6,WA6RSV,DM14,34.479,-117.042,TI0RC,EJ79,9.938,-84.042,4321.0,2,-19.5,True
14,2026-07-20,6,N4DPH,EM64,34.479,-87.042,W3PM,EM64,34.729,-86.792,36.0,6,-25.0,True
14,2026-07-20,6,G8LIK,IO93,53.479,-1.042,DC1RDB,JN58,48.771,11.542,1020.0,1,-28.0,True
14,2026-07-20,6,ON4LUK,JO11,51.479,2.958,EA3IOT,JN11,41.646,2.375,1094.0,1,-28.0,True
14,2026-07-20,6,KI6DS,RP91,61.479,178.958,KPH,CM88,38.104,-122.958,4692.0,4,-12.75,True
14,2026-07-20,6,F4WDP,JO10,50.479,2.958,EI7HZB,IO65,55.062,-7.542,870.0,2,-18.0,True
14,2026-07-20,6,SA7CND,JO76,56.979,14.875,ON5KQ,JO10,50.771,3.208,1028.0,4,0.75,True
14,2026-07-20,6,M0SAS,IO82,52.479,-3.042,LY3FF-11,KO25,55.021,24.625,1829.0,1,-15.0,True
14,2026-07-20,6,KI7N,CN85,45.521,-122.958,VK7JJ,QE38,-41.271,146.958,13135.0,1,-27.0,True
14,2026-07-20,6,LA9RKA/D,JP65,65.896,13.792,DARCT13,JN47,47.562,9.875,2052.0,1,-7.0,True
14,2026-07-20,6,KN6QZY,CM87,37.396,-122.208,VE4DRK,EN19,49.854,-97.042,2435.0,1,-25.0,True
14,2026-07-20,6,M0JLJ,JO01,51.479,0.958,KD2OM,FN12,42.979,-77.458,5707.0,15,-17.066666666666666,True
14,2026-07-20,6,KA2MKQ,FN22,42.479,-75.042,KPH,CM88,38.104,-122.958,4039.0,3,-22.666666666666668,True
14,2026-07-20,6,KK0JS,EM28,38.979,-94.875,KE8MYP,EM79,39.354,-84.375,906.0,1,-25.0,True
14,2026-07-20,6,WW0WWV,DN70,40.688,-104.958,W7WKR-1,CN97,47.479,-121.042,1486.0,4,-26.5,True
14,2026-07-20,6,VK3MO,QF22,-37.521,144.958,KM0R,DM43,33.312,-111.625,13258.0,6,-13.166666666666666,True
14,2026-07-20,6,VE3PSE,EN96,46.479,-81.042,KL7L,BP51,61.646,-149.292,4514.0,1,-21.0,True
14,2026-07-20,6,G7KIA,IO93,53.812,-1.625,AC1UZ,FN43,43.562,-70.458,4971.0,2,-22.5,True
14,2026-07-20,6,N0LUF,DM78,38.771,-104.708,K3DFD,FN20,40.062,-75.042,2541.0,3,-23.0,True
14,2026-07-20,6,F1JSC,JN03,43.188,0.542,DK1IZ,JO43,53.771,9.458,1346.0,2,-20.5,True
14,2026-07-20,6,OE7XZB,JN57,47.271,11.375,IU0OQM,JN62,42.479,12.958,547.0,2,2.0,True
14,2026-07-20,6,VE3IIM,EN94,44.146,-81.042,AC9RZ,EN52,42.479,-89.042,673.0,1,-14.0,True
14,2026-07-20,6,CT1DJG,IN61,41.479,-7.042,DL3EL,JO40,50.146,8.625,1545.0,2,-17.5,True
14,2026-07-20,6,M0OLS,IO81,51.479,-3.042,K5XL,EM12,32.646,-97.125,7492.0,1,-27.0,True
14,2026-07-20,6,DF6LT,JO43,53.562,9.708,DL0PF,JN68,48.562,13.458,614.0,1,-13.0,True
14,2026-07-20,6,F1JSC,JN03,43.188,0.542,F4VTQ/R,JN28,48.979,5.708,757.0,3,-15.666666666666666,True
14,2026-07-20,6,M0JLJ,JO01,51.479,0.958,KQ9RSS,EM59,39.854,-88.875,6651.0,8,-19.375,True
14,2026-07-20,6,SM7WDL,JO76,56.479,14.958,KD2M,EL87,27.271,-82.458,7942.0,6,-22.833333333333332,True
14,2026-07-20,6,DK9LO,JO54,54.312,10.208,DL4RU,JN69,49.729,12.208,528.0,2,-14.5,True
14,2026-07-20,6,VE4GIL,EN19,49.812,-97.125,KB8VUC,EN72,42.729,-85.625,1182.0,4,-15.0,True
14,2026-07-20,6,N3EYQ,FN21,41.896,-74.042,AC0G,EM38,38.938,-92.125,1563.0,7,-21.714285714285715,True
14,2026-07-20,6,NM3R,FN20,40.354,-75.125,KFS/SE,CM87,37.396,-122.375,4055.0,6,-11.833333333333334,True
14,2026-07-20,6,F6IDT,JN33,43.479,6.958,PA2JH,JO22,52.438,5.958,999.0,2,-23.0,True
14,2026-07-20,6,W6TOM,CM87,37.688,-122.125,KK4GKF,CN87,47.771,-122.292,1121.0,1,-19.0,True
14,2026-07-20,6,F6APU,JN38,48.562,7.708,IU0OQM,JN62,42.479,12.958,790.0,6,-20.5,True
14,2026-07-20,6,F1EDJ/P,IN87,47.271,-2.458,HB9VQQ/RE,JN47,47.312,8.875,854.0,1,-16.0,True
